from_id,to_id,relationship_type,confidence,source_url,notes
TECH-ISO-ISO-9407-1991-1991,TECH-ISO-ISO-3355-1975-1975,references,source-confirmed,https://www.iso.org/standard/17106,Extracted from ISO source metadata text referencing ISO 3355.
TECH-ISO-ISO-9407-1991-1991,TECH-ISO-ISO-3844-1977-1977,references,source-confirmed,https://www.iso.org/standard/17106,Extracted from ISO source metadata text referencing ISO 3844.
TECH-ISO-ISO-9416-2009-2009,TECH-ISO-ISO-2469-2024-2024,references,source-confirmed,https://www.iso.org/standard/39773,Extracted from ISO source metadata text referencing ISO 2469.
TECH-ISO-ISO-9416-2017-2017,TECH-ISO-ISO-2469-2024-2024,references,source-confirmed,https://www.iso.org/standard/69093,Extracted from ISO source metadata text referencing ISO 2469.
TECH-ISO-ISO-9424-1989-1989,TECH-ISO-ISO-2074-2007-AMD-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/17125,Extracted from ISO source metadata text referencing ISO 2074.
TECH-ISO-ISO-9424-1989-1989,TECH-ISO-ISO-818-1975-1975,references,source-confirmed,https://www.iso.org/standard/17125,Extracted from ISO source metadata text referencing ISO 818.
TECH-ISO-ISO-9424-1989-1989,TECH-ISO-ISO-820-1975-1975,references,source-confirmed,https://www.iso.org/standard/17125,Extracted from ISO source metadata text referencing ISO 820.
TECH-ISO-ISO-9425-1989-1989,TECH-ISO-ISO-2074-2007-AMD-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/17126,Extracted from ISO source metadata text referencing ISO 2074.
TECH-ISO-ISO-9425-1989-1989,TECH-ISO-ISO-818-1975-1975,references,source-confirmed,https://www.iso.org/standard/17126,Extracted from ISO source metadata text referencing ISO 818.
TECH-ISO-ISO-9425-1989-1989,TECH-ISO-ISO-820-1975-1975,references,source-confirmed,https://www.iso.org/standard/17126,Extracted from ISO source metadata text referencing ISO 820.
TECH-ISO-ISO-9426-1-1989-1989,TECH-ISO-ISO-2074-2007-AMD-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/17127,Extracted from ISO source metadata text referencing ISO 2074.
TECH-ISO-ISO-9426-1-1989-1989,TECH-ISO-ISO-818-1975-1975,references,source-confirmed,https://www.iso.org/standard/17127,Extracted from ISO source metadata text referencing ISO 818.
TECH-ISO-ISO-9426-1-1989-1989,TECH-ISO-ISO-820-1975-1975,references,source-confirmed,https://www.iso.org/standard/17127,Extracted from ISO source metadata text referencing ISO 820.
TECH-ISO-ISO-9427-1989-1989,TECH-ISO-ISO-2074-2007-AMD-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/17129,Extracted from ISO source metadata text referencing ISO 2074.
TECH-ISO-ISO-9427-1989-1989,TECH-ISO-ISO-818-1975-1975,references,source-confirmed,https://www.iso.org/standard/17129,Extracted from ISO source metadata text referencing ISO 818.
TECH-ISO-ISO-9427-1989-1989,TECH-ISO-ISO-820-1975-1975,references,source-confirmed,https://www.iso.org/standard/17129,Extracted from ISO source metadata text referencing ISO 820.
TECH-ISO-ISO-9443-2018-2018,TECH-ISO-ISO-3887-2023-2023,references,source-confirmed,https://www.iso.org/standard/70647,Extracted from ISO source metadata text referencing ISO 3887.
TECH-ISO-ISO-9445-1-2009-2009,TECH-ISO-ISO-9445-2-2009-2009,references,source-confirmed,https://www.iso.org/standard/44433,Extracted from ISO source metadata text referencing ISO 9445-2.
TECH-ISO-ISO-9448-10-2013-2013,TECH-ISO-ISO-9182-3-2023-2023,references,source-confirmed,https://www.iso.org/standard/60716,Extracted from ISO source metadata text referencing ISO 9182-3.
TECH-ISO-ISO-945-1-2008-2008,TECH-ISO-ISO-945-1975-1975,references,source-confirmed,https://www.iso.org/standard/41501,Extracted from ISO source metadata text referencing ISO 945.
TECH-ISO-ISO-9455-1-1990-1990,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/17168,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-10-2012-2012,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/54322,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-10-2012-2012,TECH-ISO-ISO-9455-16-2019-2019,references,source-confirmed,https://www.iso.org/standard/54322,Extracted from ISO source metadata text referencing ISO 9455-16.
TECH-ISO-ISO-9455-11-1991-1991,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/17178,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-12-1992-1992,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/17179,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-13-1996-1996,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/17180,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-17-2024-2024,TECH-ISO-ISO-9453-2020-2020,references,source-confirmed,https://www.iso.org/standard/84464,Extracted from ISO source metadata text referencing ISO 9453.
TECH-ISO-ISO-9455-17-2024-2024,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/84464,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-18-2024-2024,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/83127,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-3-1992-1992,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/17170,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-5-1992-1992,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/17172,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9455-9-1993-1993,TECH-ISO-ISO-9454-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/17176,Extracted from ISO source metadata text referencing ISO 9454-1.
TECH-ISO-ISO-9465-2012-2012,TECH-ISO-ISO-9462-2023-2023,references,source-confirmed,https://www.iso.org/standard/55829,Extracted from ISO source metadata text referencing ISO 9462.
TECH-ISO-ISO-9469-1991-1991,TECH-ISO-ISO-8097-2001-2001,references,source-confirmed,https://www.iso.org/standard/17199,Extracted from ISO source metadata text referencing ISO 8097.
TECH-ISO-ISO-9473-1-2006-2006,TECH-ISO-ISO-366-1-1988-1988,references,source-confirmed,https://www.iso.org/standard/34517,Extracted from ISO source metadata text referencing ISO 366-1.
TECH-ISO-ISO-9473-1-2006-2006,TECH-ISO-ISO-366-2-2009-2009,references,source-confirmed,https://www.iso.org/standard/34517,Extracted from ISO source metadata text referencing ISO 366-2.
TECH-ISO-ISO-9473-1-2006-2006,TECH-ISO-ISO-366-3-2009-2009,references,source-confirmed,https://www.iso.org/standard/34517,Extracted from ISO source metadata text referencing ISO 366-3.
TECH-ISO-ISO-9473-2-2006-2006,TECH-ISO-ISO-366-1-1988-1988,references,source-confirmed,https://www.iso.org/standard/34519,Extracted from ISO source metadata text referencing ISO 366-1.
TECH-ISO-ISO-9473-2-2006-2006,TECH-ISO-ISO-366-2-2009-2009,references,source-confirmed,https://www.iso.org/standard/34519,Extracted from ISO source metadata text referencing ISO 366-2.
TECH-ISO-ISO-9473-2-2006-2006,TECH-ISO-ISO-366-3-2009-2009,references,source-confirmed,https://www.iso.org/standard/34519,Extracted from ISO source metadata text referencing ISO 366-3.
TECH-ISO-ISO-9477-1992-1992,TECH-ISO-ISO-4990-2023-2023,references,source-confirmed,https://www.iso.org/standard/17206,Extracted from ISO source metadata text referencing ISO 4990.
TECH-ISO-ISO-9477-2015-2015,TECH-ISO-ISO-4990-2023-2023,references,source-confirmed,https://www.iso.org/standard/59269,Extracted from ISO source metadata text referencing ISO 4990.
TECH-ISO-ISO-9488-2022-2022,TECH-ISO-ISO-180-2023-2023,references,source-confirmed,https://www.iso.org/standard/74269,Extracted from ISO source metadata text referencing ISO 180.
TECH-ISO-ISO-9497-1993-1993,TECH-ISO-ISO-8868-1989-AMD-1-1996-1996,references,source-confirmed,https://www.iso.org/standard/17224,Extracted from ISO source metadata text referencing ISO 8868.
TECH-ISO-ISO-9498-1993-1993,TECH-ISO-ISO-8868-1989-AMD-1-1996-1996,references,source-confirmed,https://www.iso.org/standard/17225,Extracted from ISO source metadata text referencing ISO 8868.
TECH-ISO-ISO-9499-1995-1995,TECH-ISO-ISO-8868-1989-AMD-1-1996-1996,references,source-confirmed,https://www.iso.org/standard/17226,Extracted from ISO source metadata text referencing ISO 8868.
TECH-ISO-ISO-9514-2019-2019,TECH-ISO-ISO-2535-2001-2001,references,source-confirmed,https://www.iso.org/standard/77491,Extracted from ISO source metadata text referencing ISO 2535.
TECH-ISO-ISO-9533-1989-1989,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/17269,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-9533-2010-2010,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/42250,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-9539-1988-1988,TECH-ISO-ISO-3821-2019-2019,references,source-confirmed,https://www.iso.org/standard/17275,Extracted from ISO source metadata text referencing ISO 3821.
TECH-ISO-ISO-9542-1988-1988,TECH-ISO-ISO-7498-1984-COR-1-1988-1988,references,source-confirmed,https://www.iso.org/standard/17285,Extracted from ISO source metadata text referencing ISO 7498.
TECH-ISO-ISO-9542-1988-1988,TECH-ISO-ISO-8473-1988-COR-1-1992-1992,references,source-confirmed,https://www.iso.org/standard/17285,Extracted from ISO source metadata text referencing ISO 8473.
TECH-ISO-ISO-9542-1988-AMD-1-1999-1999,TECH-ISO-ISO-8473-1988-COR-1-1992-1992,references,source-confirmed,https://www.iso.org/standard/30377,Extracted from ISO source metadata text referencing ISO 8473.
TECH-ISO-ISO-9554-1991-1991,TECH-ISO-ISO-1140-2021-2021,references,source-confirmed,https://www.iso.org/standard/17300,Extracted from ISO source metadata text referencing ISO 1140.
TECH-ISO-ISO-9554-1991-1991,TECH-ISO-ISO-1141-2021-2021,references,source-confirmed,https://www.iso.org/standard/17300,Extracted from ISO source metadata text referencing ISO 1141.
TECH-ISO-ISO-9554-1991-1991,TECH-ISO-ISO-1181-2004-2004,references,source-confirmed,https://www.iso.org/standard/17300,Extracted from ISO source metadata text referencing ISO 1181.
TECH-ISO-ISO-9554-1991-1991,TECH-ISO-ISO-1346-2021-2021,references,source-confirmed,https://www.iso.org/standard/17300,Extracted from ISO source metadata text referencing ISO 1346.
TECH-ISO-ISO-9554-1991-1991,TECH-ISO-ISO-1969-2004-2004,references,source-confirmed,https://www.iso.org/standard/17300,Extracted from ISO source metadata text referencing ISO 1969.
TECH-ISO-ISO-9564-1-2002-2002,TECH-ISO-ISO-9564-3-2003-2003,references,source-confirmed,https://www.iso.org/standard/29374,Extracted from ISO source metadata text referencing ISO 9564-3.
TECH-ISO-ISO-9564-1-2017-2017,TECH-ISO-ISO-9564-4-2016-2016,references,source-confirmed,https://www.iso.org/standard/68669,Extracted from ISO source metadata text referencing ISO 9564-4.
TECH-ISO-ISO-9564-2-2005-2005,TECH-ISO-ISO-9564-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/36289,Extracted from ISO source metadata text referencing ISO 9564-1.
TECH-ISO-ISO-9564-5-2025-2025,TECH-ISO-ISO-9564-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/86132,Extracted from ISO source metadata text referencing ISO 9564-1.
TECH-ISO-ISO-9583-1993-1993,TECH-ISO-ISO-3452-1984-1984,references,source-confirmed,https://www.iso.org/standard/17349,Extracted from ISO source metadata text referencing ISO 3452.
TECH-ISO-ISO-9584-1993-1993,TECH-ISO-ISO-1027-1983-1983,references,source-confirmed,https://www.iso.org/standard/17350,Extracted from ISO source metadata text referencing ISO 1027.
TECH-ISO-ISO-9584-1993-1993,TECH-ISO-ISO-5579-2013-2013,references,source-confirmed,https://www.iso.org/standard/17350,Extracted from ISO source metadata text referencing ISO 5579.
TECH-ISO-ISO-9588-2007-2007,TECH-ISO-ISO-9587-2007-2007,references,source-confirmed,https://www.iso.org/standard/45972,Extracted from ISO source metadata text referencing ISO 9587.
TECH-ISO-ISO-9599-2015-2015,TECH-ISO-ISO-10251-2006-2006,references,source-confirmed,https://www.iso.org/standard/63361,Extracted from ISO source metadata text referencing ISO 10251.
TECH-ISO-ISO-9609-2016-2016,TECH-ISO-ISO-245-1998-1998,references,source-confirmed,https://www.iso.org/standard/66318,Extracted from ISO source metadata text referencing ISO 245.
TECH-ISO-ISO-9613-2-2024-2024,TECH-ISO-ISO-1996-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/74047,Extracted from ISO source metadata text referencing ISO 1996-1.
TECH-ISO-ISO-9613-2-2024-2024,TECH-ISO-ISO-1996-2-2017-2017,references,source-confirmed,https://www.iso.org/standard/74047,Extracted from ISO source metadata text referencing ISO 1996-2.
TECH-ISO-ISO-9618-1996-1996,TECH-ISO-ISO-1234-1997-1997,references,source-confirmed,https://www.iso.org/standard/17431,Extracted from ISO source metadata text referencing ISO 1234.
TECH-ISO-ISO-9618-2016-2016,TECH-ISO-ISO-1234-1997-1997,references,source-confirmed,https://www.iso.org/standard/66319,Extracted from ISO source metadata text referencing ISO 1234.
TECH-ISO-ISO-9619-1992-1992,TECH-ISO-ISO-6255-1997-1997,references,source-confirmed,https://www.iso.org/standard/17432,Extracted from ISO source metadata text referencing ISO 6255.
TECH-ISO-ISO-9624-2019-2019,TECH-ISO-ISO-10931-2005-AMD-1-2015-2015,references,source-confirmed,https://www.iso.org/standard/67984,Extracted from ISO source metadata text referencing ISO 10931.
TECH-ISO-ISO-9624-2019-2019,TECH-ISO-ISO-15493-2003-AMD-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/67984,Extracted from ISO source metadata text referencing ISO 15493.
TECH-ISO-ISO-9624-2019-2019,TECH-ISO-ISO-15494-2015-AMD-1-2020-2020,references,source-confirmed,https://www.iso.org/standard/67984,Extracted from ISO source metadata text referencing ISO 15494.
TECH-ISO-ISO-9633-1992-1992,TECH-ISO-ISO-606-2015-2015,references,source-confirmed,https://www.iso.org/standard/17447,Extracted from ISO source metadata text referencing ISO 606.
TECH-ISO-ISO-9633-2001-2001,TECH-ISO-ISO-606-2015-2015,references,source-confirmed,https://www.iso.org/standard/23532,Extracted from ISO source metadata text referencing ISO 606.
TECH-ISO-ISO-965-1-2013-2013,TECH-ISO-ISO-261-1998-1998,references,source-confirmed,https://www.iso.org/standard/57778,Extracted from ISO source metadata text referencing ISO 261.
TECH-ISO-ISO-965-1-2013-2013,TECH-ISO-ISO-68-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/57778,Extracted from ISO source metadata text referencing ISO 68-1.
TECH-ISO-ISO-965-1-2026-2026,TECH-ISO-ISO-261-1998-1998,references,source-confirmed,https://www.iso.org/standard/87889,Extracted from ISO source metadata text referencing ISO 261.
TECH-ISO-ISO-965-1-2026-2026,TECH-ISO-ISO-68-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/87889,Extracted from ISO source metadata text referencing ISO 68-1.
TECH-ISO-ISO-965-2-2024-2024,TECH-ISO-ISO-262-2023-2023,references,source-confirmed,https://www.iso.org/standard/87890,Extracted from ISO source metadata text referencing ISO 262.
TECH-ISO-ISO-965-2-2024-2024,TECH-ISO-ISO-68-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/87890,Extracted from ISO source metadata text referencing ISO 68-1.
TECH-ISO-ISO-965-3-1998-1998,TECH-ISO-ISO-261-1998-1998,references,source-confirmed,https://www.iso.org/standard/5397,Extracted from ISO source metadata text referencing ISO 261.
TECH-ISO-ISO-965-3-1998-1998,TECH-ISO-ISO-68-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/5397,Extracted from ISO source metadata text referencing ISO 68-1.
TECH-ISO-ISO-965-3-1998-1998,TECH-ISO-ISO-965-1-2026-2026,references,source-confirmed,https://www.iso.org/standard/5397,Extracted from ISO source metadata text referencing ISO 965-1.
TECH-ISO-ISO-965-3-2021-2021,TECH-ISO-ISO-261-1998-1998,references,source-confirmed,https://www.iso.org/standard/80922,Extracted from ISO source metadata text referencing ISO 261.
TECH-ISO-ISO-965-3-2021-2021,TECH-ISO-ISO-68-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/80922,Extracted from ISO source metadata text referencing ISO 68-1.
TECH-ISO-ISO-965-3-2021-2021,TECH-ISO-ISO-965-1-2026-2026,references,source-confirmed,https://www.iso.org/standard/80922,Extracted from ISO source metadata text referencing ISO 965-1.
TECH-ISO-ISO-965-4-1998-1998,TECH-ISO-ISO-262-2023-2023,references,source-confirmed,https://www.iso.org/standard/5398,Extracted from ISO source metadata text referencing ISO 262.
TECH-ISO-ISO-965-4-1998-1998,TECH-ISO-ISO-68-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/5398,Extracted from ISO source metadata text referencing ISO 68-1.
TECH-ISO-ISO-965-4-1998-1998,TECH-ISO-ISO-898-1-2013-COR-1-2013-2013,references,source-confirmed,https://www.iso.org/standard/5398,Extracted from ISO source metadata text referencing ISO 898-1.
TECH-ISO-ISO-965-4-1998-1998,TECH-ISO-ISO-965-1-2026-2026,references,source-confirmed,https://www.iso.org/standard/5398,Extracted from ISO source metadata text referencing ISO 965-1.
TECH-ISO-ISO-965-4-1998-1998,TECH-ISO-ISO-965-5-2025-2025,references,source-confirmed,https://www.iso.org/standard/5398,Extracted from ISO source metadata text referencing ISO 965-5.
